COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,OBSERVATION COUNT,COUNTRY,COUNTRY_CODE,STATE_PROVINCE,SUBNATIONAL1_CODE,COUNTY,SUBNATIONAL2_CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,DURATION MINUTES,EFFORT DISTANCE KM,NUMBER OBSERVERS,ALL SPECIES REPORTED,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L2075564,P,47.6571053,-122.4213517,10/13/12,6:00:00,obsr169860,S11793977,600,,4,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,10/13/12,11:45:00,obsr189310,S11790611,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L372660,H,47.5886933,-122.4398546,10/28/12,,obsr616978,S24967218,,,,0,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,10/1/12,7:30:00,obsr179104,S11696840,360,8.047,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,11/17/12,11:00:00,obsr97255,S12060019,30,2.414,2,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,11/22/12,7:25:00,obsr202620,S12134782,240,8.047,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/9/12,,obsr725950,S30472625,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,11/9/12,,obsr725950,S30472578,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,11/13/12,15:00:00,obsr308207,S18067449,60,,3,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/24/12,11:00:00,obsr184835,S12153532,120,3.219,7,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1336286,P,47.5741014,-122.4172631,11/24/12,10:00:00,obsr202756,S12145552,15,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/24/12,12:00:00,obsr231565,S12151832,30,,9,0,G494250
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1314728,P,47.5736161,-122.4163198,11/24/12,12:00:00,obsr243111,S12151841,30,,9,0,G494250
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,11/24/12,10:30:00,obsr202756,S12145602,10,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,11/27/12,12:30:00,obsr409868,S14104254,30,0.402,1,0,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1799504,H,47.7739592,-122.3925439,11/7/12,15:00:00,obsr296388,S11985241,45,,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,11/5/12,7:40:00,obsr107483,S11967684,225,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,11/27/12,11:30:00,obsr281607,S12175429,90,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/30/12,8:30:00,obsr231565,S12191064,44,0.483,1,1,
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,11/27/12,13:00:00,obsr287974,S12174764,20,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,11/9/12,11:50:00,obsr95541,S11996535,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,11/14/12,8:25:00,obsr231565,S12042654,35,0.483,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,12/29/12,12:50:00,obsr217290,S12543602,25,0.402,8,1,G521390
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L1834960,P,47.3484832,-122.3470758,12/13/12,9:30:00,obsr115902,S12282672,120,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,12/29/12,12:50:00,obsr174469,S12752499,25,0.402,8,1,G521390
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/29/12,14:45:00,obsr174469,S12752501,30,0,8,1,G521392
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,12/7/12,,obsr725950,S30441212,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,12/29/12,12:50:00,obsr321312,S13896883,25,0.402,8,1,G521390
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/29/12,14:45:00,obsr321312,S13896874,30,0,8,1,G521392
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L713725,P,47.327654,-122.376709,12/21/12,15:00:00,obsr184835,S12342985,25,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/5/12,10:00:00,obsr567171,S21653944,30,1.609,2,1,G1133639
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/24/12,11:15:00,obsr30851,S24129929,15,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/26/12,8:30:00,obsr233840,S12376414,60,1.609,2,1,G509471
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L2439784,P,47.5726317,-122.4141097,12/8/12,11:00:00,obsr30851,S24129890,30,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,12/26/12,12:15:00,obsr100831,S12377476,180,3.219,2,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,12/29/12,10:20:00,obsr190728,S12410697,23,0.08,6,1,G511224
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,12/29/12,14:30:00,obsr299262,S12409975,15,,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,12/29/12,12:50:00,obsr341221,S12411601,25,0.402,8,1,G521390
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/26/12,8:30:00,obsr183929,S12374950,60,1.609,2,1,G509471
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/5/12,10:00:00,obsr287974,S12231141,30,1.609,2,1,G1133639
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,12/29/12,10:20:00,obsr349777,S12411329,23,0.08,6,1,G511224
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,12/28/12,15:00:00,obsr167242,S12400419,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/29/12,14:45:00,obsr341221,S12411642,30,0,8,1,G521392
Harlequin Duck,Histrionicus histrionicus,,18,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/9/12,10:30:00,obsr189231,S12258953,60,2.897,2,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,12/30/12,14:00:00,obsr97255,S12419443,45,3.219,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,12/29/12,11:05:00,obsr190728,S12410720,31,0.483,3,1,G511223
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1475024,P,47.572509,-122.4139801,12/29/12,14:00:00,obsr246236,S12410267,90,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,12/29/12,11:05:00,obsr349777,S12411325,31,0.483,3,1,G511223
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,12/8/12,9:30:00,obsr183929,S12249759,,,3,1,
Harlequin Duck,Histrionicus histrionicus,,22,United States,US,Washington,US-WA,King,US-WA-033,L191405,T,47.47042,-122.34724,12/30/12,7:00:00,obsr97255,S12419376,360,25.75,3,1,
Harlequin Duck,Histrionicus histrionicus,,11,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/29/12,14:45:00,obsr217290,S12543608,30,0,8,1,G521392
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L906290,P,47.5635903,-122.4062884,12/7/12,15:00:00,obsr100831,S12261353,45,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1832091,P,47.5091,-122.47592,12/9/12,13:00:00,obsr347078,S12261315,60,,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/10/12,15:00:00,obsr175075,S12267105,75,0.402,2,1,G502012
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,12/10/12,15:00:00,obsr345398,S12268238,75,0.402,2,1,G502012
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/17/13,11:30:00,obsr287974,S12632635,60,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/16/13,8:44:00,obsr231565,S12623053,19,0.322,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/26/13,10:55:00,obsr397759,S13399178,130,2.414,13,1,G568336
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/15/13,8:30:00,obsr333448,S14783351,120,1.609,1,0,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L467222,H,47.7635752,-122.3851633,1/19/13,9:00:00,obsr218595,S12658497,75,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/20/13,12:15:00,obsr204514,S12669496,64,0.805,2,1,G530916
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/20/13,12:15:00,obsr275718,S12671288,64,0.805,2,1,G530916
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/20/13,13:26:00,obsr275718,S12670944,9,,2,1,G530880
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/20/13,13:26:00,obsr204514,S12669690,9,,2,1,G530880
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/2/13,13:15:00,obsr292096,S12466644,30,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/1/13,8:30:00,obsr250786,S12685198,120,4.023,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/4/13,15:15:00,obsr218595,S12493865,5,,1,1,
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,1/22/13,13:00:00,obsr97255,S12697245,60,8.047,2,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L285366,H,47.6928546,-122.4054806,1/5/13,15:35:00,obsr294633,S12507884,35,0.483,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,1/5/13,10:30:00,obsr292809,S12506919,165,6.437,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/11/13,,obsr250786,S12719142,,,1,0,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L819811,P,47.5669131,-122.4108696,1/6/13,12:51:00,obsr97255,S12517058,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/6/13,10:40:00,obsr202750,S12524528,100,2.414,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,1/6/13,15:50:00,obsr341221,S12521175,10,0,1,1,
Harlequin Duck,Histrionicus histrionicus,,9,United States,US,Washington,US-WA,King,US-WA-033,L1871012,P,47.4429,-122.35588,1/6/13,10:25:00,obsr97255,S12515169,30,0.161,2,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L1904580,P,47.5919288,-122.382185,1/26/13,9:15:00,obsr205538,S12735982,30,0.161,13,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/26/13,10:10:00,obsr299262,S12732049,20,,13,0,G568338
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/26/13,10:55:00,obsr299262,S12732104,130,2.414,13,1,G568336
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,1/26/13,10:30:00,obsr205538,S12736013,150,2.414,13,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/8/13,11:00:00,obsr292096,S12539897,30,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/13/13,11:15:00,obsr218595,S12592495,60,8.047,2,1,G525276
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,1/13/13,11:15:00,obsr322692,S12592625,60,8.047,2,1,G525276
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,1/26/13,10:10:00,obsr397759,S13399180,20,,13,0,G568338
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,2/8/13,10:32:00,obsr341221,S12897113,20,,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,2/10/13,14:30:00,obsr321312,S12920734,48,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1928173,P,47.5754256,-122.4201393,2/10/13,14:00:00,obsr349493,S12921653,30,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L839588,H,47.5743833,-122.4006128,2/11/13,15:00:00,obsr95541,S12931541,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L186859,H,47.40234,-122.33128,2/10/13,15:36:00,obsr321312,S12923837,29,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,2/16/13,11:30:00,obsr322136,S12990683,60,1.609,1,0,
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,2/16/13,12:20:00,obsr246236,S13019180,40,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,2/8/13,,obsr725950,S30404919,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,15,United States,US,Washington,US-WA,King,US-WA-033,L1916145,P,47.5271,-122.39618,2/3/13,7:56:00,obsr203715,S12825937,201,12.875,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L839588,H,47.5743833,-122.4006128,2/23/13,16:00:00,obsr95541,S13164312,13,1.609,2,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/6/13,16:00:00,obsr106836,S13401620,,,7,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,3/14/13,11:45:00,obsr141514,S13403316,45,0.805,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2061844,P,47.5304011,-122.3998189,3/14/13,13:10:00,obsr141514,S13403781,80,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1875789,H,47.6291071,-122.3914284,3/17/13,11:15:00,obsr235772,S13432135,40,1,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/2/13,10:00:00,obsr367576,S13244571,90,4.828,1,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L839588,H,47.5743833,-122.4006128,3/18/13,16:30:00,obsr95541,S13446410,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L791486,H,47.5232362,-122.3943123,3/3/13,12:30:00,obsr241101,S13266982,60,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2029775,P,47.5090556,-122.4642563,3/3/13,16:20:00,obsr245164,S13270681,15,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,3/22/13,17:30:00,obsr231565,S15932543,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,12,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,3/5/13,13:15:00,obsr287974,S13304847,45,0.402,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/8/13,8:07:00,obsr133016,S13326495,54,8.143,1,0,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L1825974,P,47.5277609,-122.3974148,3/6/13,13:30:00,obsr281607,S13314858,90,1.609,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/11/13,11:10:00,obsr309747,S13500299,50,,2,1,
Harlequin Duck,Histrionicus histrionicus,,18,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/8/13,11:21:00,obsr133016,S13331403,89,3.219,1,1,
Harlequin Duck,Histrionicus histrionicus,,X,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/9/13,8:00:00,obsr367576,S13339049,150,4.023,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/2/13,9:24:00,obsr184869,S13679528,29,,3,0,G587511
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,3/28/13,,obsr725950,S30363298,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,8,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/28/13,,obsr725950,S30363362,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L593689,H,47.5102442,-122.4645996,3/9/13,8:18:00,obsr321312,S13346642,16,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1855782,P,47.5736511,-122.4167905,3/26/13,15:04:00,obsr341221,S13529515,10,,1,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,3/2/13,9:24:00,obsr58678,S13679427,29,,3,0,G587511
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/10/13,12:30:00,obsr205538,S13359825,90,1.609,2,1,G565713
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,3/10/13,12:30:00,obsr292809,S13358586,90,1.609,2,1,G565713
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,4/20/13,,obsr250786,S13875631,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,4/3/13,12:30:00,obsr287974,S13621253,30,0.402,2,1,G1133647
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L207315,H,47.5841938,-122.4005256,4/20/13,10:15:00,obsr321312,S13897213,18,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L2141010,P,47.63221,-122.3984711,4/27/13,14:00:00,obsr169860,S13910068,45,,2,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,4/19/13,,obsr725950,S30283980,,,,1,
Harlequin Duck,Histrionicus histrionicus,,14,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,4/19/13,,obsr725950,S30283601,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,4/30/13,6:45:00,obsr324098,S13949767,305,7.5,2,1,G607664
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,4/30/13,6:45:00,obsr58678,S13949699,305,7.5,2,1,G607664
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,4/30/13,6:15:00,obsr202620,S13943509,330,11.265,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L331426,H,47.3733968,-122.3236098,4/3/13,12:30:00,obsr567171,S21653965,30,0.402,2,1,G1133647
Harlequin Duck,Histrionicus histrionicus,,10,United States,US,Washington,US-WA,King,US-WA-033,L650628,P,47.5721322,-122.4139863,4/21/13,17:00:00,obsr169860,S13838007,40,,2,1,
Harlequin Duck,Histrionicus histrionicus,,6,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,5/24/13,,obsr725950,S30186919,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,5/24/13,,obsr725950,S30186864,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L2307741,P,47.7771749,-121.3027954,8/3/13,8:00:00,obsr291360,S14857097,60,,3,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,8/28/13,6:30:00,obsr202620,S15035226,160,6.437,1,1,
Harlequin Duck,Histrionicus histrionicus,,2,United States,US,Washington,US-WA,King,US-WA-033,L1284996,H,47.5402193,-122.3970294,8/23/13,,obsr725950,S29782150,,,1,1,
Harlequin Duck,Histrionicus histrionicus,,1,United States,US,Washington,US-WA,King,US-WA-033,L2363196,P,47.5674316,-122.4097699,9/22/13,9:30:00,obsr169860,S15231387,30,,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L650249,P,47.5626274,-122.4058914,9/22/13,10:35:00,obsr169860,S15231421,10,,2,1,
Harlequin Duck,Histrionicus histrionicus,,7,United States,US,Washington,US-WA,King,US-WA-033,L128530,H,47.663868,-122.4215317,9/8/13,7:08:00,obsr115374,S15122399,220,3.219,2,1,G689675
Harlequin Duck,Histrionicus histrionicus,,5,United States,US,Washington,US-WA,King,US-WA-033,L1284994,H,47.563362,-122.4064708,9/27/13,8:45:00,obsr231565,S15266938,10,0.161,1,1,
Harlequin Duck,Histrionicus histrionicus,,4,United States,US,Washington,US-WA,King,US-WA-033,L1799504,H,47.7739592,-122.3925439,9/29/13,9:51:00,obsr97255,S15281325,25,,2,1,
Harlequin Duck,Histrionicus histrionicus,,3,United States,US,Washington,US-WA,King,US-WA-033,L318691,H,47.5302762,-122.3955921,9/10/13,14:00:00,obsr228661,S15146591,10,,1,0,
