COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,COUNTRY,COUNTRY_CODE,STATE_PROVINCE,SUBNATIONAL1_CODE,COUNTY,SUBNATIONAL2_CODE,BCR CODE,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L192934,H,47.5891498,-122.1867639,8/9/14,11:00:00,obsr347373,120,11.265,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257950,H,47.3284365,-122.2431564,5/10/15,14:29:00,obsr97255,66,2.414,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/10/15,10:30:00,obsr146271,,,,2,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/10/15,10:30:00,obsr554038,,,,2,0
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/14/15,5:31:00,obsr610360,286,6.437,,15,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,5:28:00,obsr294648,312,4.828,,15,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/19/15,9:15:00,obsr532368,90,3.219,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,5:30:00,obsr554038,90,2.414,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,,L128530,H,47.663868,-122.4215317,5/27/15,7:10:00,obsr437150,121,1.287,,2,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,4:45:00,obsr146271,300,,161.8743,16,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,5/25/15,10:15:00,obsr141514,120,3.219,,2,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,4:45:00,obsr425319,300,,161.8743,16,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,5/10/15,12:58:00,obsr124466,122,2.414,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,5/16/15,6:50:00,obsr314455,130,3.219,,1,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/14/15,5:31:00,obsr610360,286,6.437,,15,0
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/15/15,18:45:00,obsr499514,60,0.805,,2,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/15/15,18:45:00,obsr553380,60,0.805,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,5:30:00,obsr146271,90,2.414,,2,1
Lazuli Bunting,Passerina amoena,3,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,6:04:00,obsr124466,172,4.828,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/21/15,5:54:00,obsr504941,190,4.023,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,,L128530,H,47.663868,-122.4215317,5/27/15,7:10:00,obsr50351,121,1.287,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,8:29:00,obsr504941,156,4.023,,1,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L3781098,P,47.739699,-121.989963,5/9/15,,obsr288741,,,,,0
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L784129,H,47.7402397,-121.9886577,5/17/15,,obsr723242,,,,6,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L416332,H,47.4190282,-122.2763085,5/6/15,10:30:00,obsr446361,15,0.402,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/7/15,5:57:00,obsr97255,295,8.047,,12,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,5/11/15,8:10:00,obsr22684,55,1,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,5/11/15,5:45:00,obsr452254,230,4.023,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/10/15,16:00:00,obsr534590,90,3.219,,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L784129,H,47.7402397,-121.9886577,5/21/15,16:00:00,obsr347373,75,,1.6187,2,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/21/15,17:30:00,obsr553380,120,3.219,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,5:41:00,obsr397397,295,6.437,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,5:30:00,obsr58269,300,3.219,,12,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/25/15,12:45:00,obsr465142,65,1.609,,2,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,5:29:00,obsr97255,311,8.047,,21,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,15:22:00,obsr97255,28,0.402,,2,1
Lazuli Bunting,Passerina amoena,X,United States,US,Washington,US-WA,King,US-WA-033,5,L3781106,P,47.716697,-121.986862,5/17/15,,obsr288741,,,,,0
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/7/15,5:51:00,obsr294648,26,4.828,,15,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,5/11/15,9:45:00,obsr287974,135,2.655,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/16/15,7:30:00,obsr554238,215,3.219,,3,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L162766,H,47.65424,-122.29137,5/16/15,16:20:00,obsr171915,70,2.414,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,5/22/15,14:23:00,obsr397397,153,4.828,,1,0
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/21/15,18:25:00,obsr422009,60,0.322,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,5/22/15,4:27:00,obsr124466,386,6.437,,1,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L1905867,P,47.53764,-122.06923,5/17/15,15:46:00,obsr28555,60,,,1,1
Lazuli Bunting,Passerina amoena,4,United States,US,Washington,US-WA,King,US-WA-033,5,L351484,H,47.662576,-122.12052,5/28/15,5:00:00,obsr22459,330,,161.8743,19,1
Lazuli Bunting,Passerina amoena,1,United States,US,Washington,US-WA,King,US-WA-033,5,L269461,H,47.6815336,-122.2505453,5/29/15,4:17:00,obsr124466,402,6.437,,1,1
Lazuli Bunting,Passerina amoena,2,United States,US,Washington,US-WA,King,US-WA-033,5,L514231,H,47.6829127,-121.9239418,5/23/15,6:45:00,obsr620073,330,12.875,,15,1
Lazuli Bunting,Passerina amoena,5,United States,US,Washington,US-WA,King,US-WA-033,5,L257959,H,47.4066334,-122.2595633,5/17/15,11:40:00,obsr424498,31,0.161,,1,1
